Query ID: 1 ; Query: coronavirus origin
Top 13 -> Document ID: cr0s5d1j ; Score: 0.5556954832679695
Top 14 -> Document ID: vnnnevrl ; Score: 0.5422611852699469
Top 15 -> Document ID: y353snxw ; Score: 0.5398426388615096
Top 16 -> Document ID: f53i4n02 ; Score: 0.5395199689750378
Top 17 -> Document ID: 3g17e7sg ; Score: 0.5385210783571094
Top 18 -> Document ID: 4ep7nf3q ; Score: 0.538392648256403
Top 19 -> Document ID: 8eg8zqnw ; Score: 0.5378746632656981
Top 20 -> Document ID: qpt5dj8p ; Score: 0.5290457127223649
Top 21 -> Document ID: 5e68dk8v ; Score: 0.5254187335647441
Top 22 -> Document ID: h6jt1fj1 ; Score: 0.5250653675432906
Top 23 -> Document ID: x7fj0fbn ; Score: 0.5209961441617985
Top 24 -> Document ID: l0zv0xuw ; Score: 0.5151470477281204
Top 25 -> Document ID: 2sywbgje ; Score: 0.5126940340718004
Top 26 -> Document ID: txt4jiy8 ; Score: 0.5118017876977364
Top 27 -> Document ID: 1esupl4q ; Score: 0.5112792099870952
Top 28 -> Document ID: e8073l9p ; Score: 0.5085693144707648
Top 29 -> Document ID: mrsjhjh4 ; Score: 0.5073917824552194
Top 30 -> Document ID: hrrzztt5 ; Score: 0.5071856109481923
Top 31 -> Document ID: b2znv6pa ; Score: 0.5061186394073816
Top 32 -> Document ID: l19zgnbc ; Score: 0.5044059636727649
Top 33 -> Document ID: atsa7lif ; Score: 0.5042739935767747
Top 34 -> Document ID: r5jz7966 ; Score: 0.502212994183834
Top 35 -> Document ID: hhsfq8bz ; Score: 0.4993883643763478
Top 36 -> Document ID: 1mxjklgx ; Score: 0.49831215569322607
Top 37 -> Document ID: k0te068l ; Score: 0.49598522147167057
Top 38 -> Document ID: tfkhptdg ; Score: 0.49576806534512435
Top 39 -> Document ID: ivmxw2us ; Score: 0.4956959514714185
Top 40 -> Document ID: kjjlxdpp ; Score: 0.49409685170385687
Top 41 -> Document ID: uz6usokd ; Score: 0.4914849534442626
Top 42 -> Document ID: zkwi2ltb ; Score: 0.4882408704698633
Top 43 -> Document ID: 5zrywg58 ; Score: 0.48803839786863984
Top 44 -> Document ID: voofruqm ; Score: 0.48660497743177844
Top 45 -> Document ID: 7gl5lptp ; Score: 0.48660497743177844
Top 46 -> Document ID: q856rx6b ; Score: 0.48473584168449524
Top 47 -> Document ID: z7a3g6e8 ; Score: 0.48461477447937185
Top 48 -> Document ID: ocxxzf49 ; Score: 0.4837997732656462
Top 49 -> Document ID: sy64kkn2 ; Score: 0.4836618423959001
Top 50 -> Document ID: rk1cxwz6 ; Score: 0.4836618423959001
Query ID: 42 ; Query: Vitamin D and COVID-19
Top 1 -> Document ID: 86j5nx7c ; Score: 1.5359974657885518
Top 2 -> Document ID: o3cvhzr3 ; Score: 1.1504162115795786
Top 3 -> Document ID: z3teb4al ; Score: 1.1206295155787418
Top 4 -> Document ID: tyabf12r ; Score: 1.1079522575490797
Top 5 -> Document ID: 6ipzvryb ; Score: 1.0534329243292955
Top 6 -> Document ID: ke1l83wc ; Score: 1.0290612081731834
Top 7 -> Document ID: 07r4kyb3 ; Score: 0.9905142642311855
Top 8 -> Document ID: 5342lyeu ; Score: 0.9895896812042456
Top 9 -> Document ID: tv9xsned ; Score: 0.9807730897265906
Top 10 -> Document ID: lobhurai ; Score: 0.9439849843331093
Top 11 -> Document ID: uzat9ymq ; Score: 0.8899262183638434
Top 12 -> Document ID: gncmygda ; Score: 0.8765893371412767
Top 13 -> Document ID: 60o3anwu ; Score: 0.8661102511197845
Top 14 -> Document ID: 7h6h2xd9 ; Score: 0.8636145864432113
Top 15 -> Document ID: 22jpmmlk ; Score: 0.8376385824541505
Top 16 -> Document ID: zz7e17wp ; Score: 0.8355432265419122
Top 17 -> Document ID: pz2fq3tk ; Score: 0.8342682357117388
Top 18 -> Document ID: 58va9ae8 ; Score: 0.8219049614178009
Top 19 -> Document ID: awitk3se ; Score: 0.8208839942023132
Top 20 -> Document ID: 9m39fb88 ; Score: 0.8177289053313871
Top 21 -> Document ID: ll4rxd9p ; Score: 0.810431178767793
Top 22 -> Document ID: dognaomn ; Score: 0.8096278627851756
Top 23 -> Document ID: nxfr24sp ; Score: 0.7959796272908656
Top 24 -> Document ID: f7ocq6sb ; Score: 0.7927611607929507
Top 25 -> Document ID: iyzr2cem ; Score: 0.7803452736317791
Top 26 -> Document ID: 3aozpdr3 ; Score: 0.7740410384219257
Top 27 -> Document ID: lxqui9dl ; Score: 0.7734539889657115
Top 28 -> Document ID: 64ewsjzs ; Score: 0.7632442404829215
Top 29 -> Document ID: 1s0exznp ; Score: 0.7598067761882408
Top 30 -> Document ID: y0wf456f ; Score: 0.7595104674469397
Top 31 -> Document ID: 73c66c6h ; Score: 0.7526877607176872
Top 32 -> Document ID: 0l2oth75 ; Score: 0.7352875254370559
Top 33 -> Document ID: 4m5a8oz8 ; Score: 0.724420157473186
Top 34 -> Document ID: 6rs86u5v ; Score: 0.7230154934410575
Top 35 -> Document ID: rmia5w3x ; Score: 0.712518901205021
Top 36 -> Document ID: 5l7lgnfm ; Score: 0.711456576699307
Top 37 -> Document ID: bujydnde ; Score: 0.7111303972684526
Top 38 -> Document ID: cgcb3qsp ; Score: 0.7058981711281399
Top 39 -> Document ID: toompiz4 ; Score: 0.7049053996571449
Top 40 -> Document ID: pm6ta0qy ; Score: 0.7028090199232833
Top 41 -> Document ID: mm4ngrla ; Score: 0.6972802810737218
Top 42 -> Document ID: p8pqwjkt ; Score: 0.6935607490308028
Top 43 -> Document ID: i890nudm ; Score: 0.693211485049049
Top 44 -> Document ID: cr0s5d1j ; Score: 0.6894515323033278
Top 45 -> Document ID: jagj8d77 ; Score: 0.6868136046379791
Top 46 -> Document ID: 21iw0bej ; Score: 0.6848935623824017
Top 47 -> Document ID: obpd4j1x ; Score: 0.6808915053172937
Top 48 -> Document ID: c4wnr5xe ; Score: 0.6749102973394456
Top 49 -> Document ID: vnnnevrl ; Score: 0.6727835952423932
Top 50 -> Document ID: y353snxw ; Score: 0.6697829040770852
Query ID: 43 ; Query: violence during pandemic
Top 1 -> Document ID: sswimukk ; Score: 0.2953145593375732
Top 2 -> Document ID: bn2loscc ; Score: 0.2443788499531737
Top 3 -> Document ID: onyoh6lo ; Score: 0.23779879500522375
Top 4 -> Document ID: car11tje ; Score: 0.2356408814744913
Top 5 -> Document ID: hodykbcb ; Score: 0.23125909605871345
Top 6 -> Document ID: fn22wv7w ; Score: 0.2273799823950096
Top 7 -> Document ID: 3smc4ye3 ; Score: 0.2267194167447562
Top 8 -> Document ID: 9s7y8guc ; Score: 0.2234794586129132
Top 9 -> Document ID: v932f5ni ; Score: 0.22275905524116227
Top 10 -> Document ID: 2vp35fwv ; Score: 0.21672647472350742
Top 11 -> Document ID: vtefe9q0 ; Score: 0.2124581404106166
Top 12 -> Document ID: 2784hze3 ; Score: 0.21131648440596745
Top 13 -> Document ID: meej5l9t ; Score: 0.21006065682276043
Top 14 -> Document ID: rnkawxrq ; Score: 0.20757037264558215
Top 15 -> Document ID: xyxdk875 ; Score: 0.20750846978327184
Top 16 -> Document ID: axfr0kfk ; Score: 0.2071007679092747
Top 17 -> Document ID: nvjd2qez ; Score: 0.20577264337636603
Top 18 -> Document ID: jrm89ihe ; Score: 0.205360459822791
Top 19 -> Document ID: bb6lv6yg ; Score: 0.2026995945391807
Top 20 -> Document ID: 8n0mwad5 ; Score: 0.19690436675712888
Top 21 -> Document ID: 0lze7emi ; Score: 0.1961223883034711
Top 22 -> Document ID: 7dnul7ad ; Score: 0.19541802188975257
Top 23 -> Document ID: 9bs1udnv ; Score: 0.19512875479027597
Top 24 -> Document ID: 6b4negg2 ; Score: 0.19486612606252438
Top 25 -> Document ID: nxeye1wd ; Score: 0.19292318869209016
Top 26 -> Document ID: 7opphvf5 ; Score: 0.19281537296118845
Top 27 -> Document ID: 5n8c9lzw ; Score: 0.19160959416653536
Top 28 -> Document ID: q8t2ukc3 ; Score: 0.18937495531622087
Top 29 -> Document ID: ehp0q0ry ; Score: 0.18835110166663904
Top 30 -> Document ID: p94jups3 ; Score: 0.1877929351204689
Top 31 -> Document ID: 08gqn86z ; Score: 0.18436700230666517
Top 32 -> Document ID: 5nkrrqqw ; Score: 0.18369583424269695
Top 33 -> Document ID: iqwdqe1g ; Score: 0.18271511785176336
Top 34 -> Document ID: nada82w4 ; Score: 0.18211515256816183
Top 35 -> Document ID: kqbeinez ; Score: 0.18135674452891448
Top 36 -> Document ID: 025rv3ws ; Score: 0.18046336303235275
Top 37 -> Document ID: vy7oq3x3 ; Score: 0.18028146980897952
Top 38 -> Document ID: hxkfggmg ; Score: 0.18020203107087868
Top 39 -> Document ID: 64azp2dn ; Score: 0.17973959073314777
Top 40 -> Document ID: g5lklp2r ; Score: 0.1788306655871515
Top 41 -> Document ID: ii50gly3 ; Score: 0.17856279200113306
Top 42 -> Document ID: 31qo9ky4 ; Score: 0.17841880186659956
Top 43 -> Document ID: hzn5rvvr ; Score: 0.1781738179904895
Top 44 -> Document ID: qjv8xp3n ; Score: 0.17799499120596035
Top 45 -> Document ID: iu1d9i57 ; Score: 0.1777586689665143
Top 46 -> Document ID: zs8tejm5 ; Score: 0.17693159582267878
Top 47 -> Document ID: pmean8on ; Score: 0.17636929000196355
Top 48 -> Document ID: nhs1lp2l ; Score: 0.17636132072723076
Top 49 -> Document ID: dtua8dvb ; Score: 0.17531017765522547
Top 50 -> Document ID: 2uo59hbm ; Score: 0.17519937737622246
Query ID: 44 ; Query: impact of masks on coronavirus transmission
Top 1 -> Document ID: iu1d9i57 ; Score: 1.1113754749730838
Top 2 -> Document ID: qz9rzie2 ; Score: 1.0504212365272645
Top 3 -> Document ID: rlsdznmv ; Score: 0.9535547116764762
Top 4 -> Document ID: umvrwgaw ; Score: 0.9487638851760536
Top 5 -> Document ID: op98hkh9 ; Score: 0.9397945813041023
Top 6 -> Document ID: 81knkem4 ; Score: 0.9282499878590819
Top 7 -> Document ID: t159ctrv ; Score: 0.924513640191386
Top 8 -> Document ID: kwq2y3il ; Score: 0.9172972064705641
Top 9 -> Document ID: gt1y2wo5 ; Score: 0.8998751392780874
Top 10 -> Document ID: 53e1dyuz ; Score: 0.8916147347904839
Top 11 -> Document ID: 5tb29n9s ; Score: 0.8902242487886166
Top 12 -> Document ID: tev33cjh ; Score: 0.8829313512453305
Top 13 -> Document ID: 7cb88t8n ; Score: 0.8766466250743719
Top 14 -> Document ID: 565hciw6 ; Score: 0.8714346504936895
Top 15 -> Document ID: t1qbg7bj ; Score: 0.8710054651111909
Top 16 -> Document ID: v4mbry22 ; Score: 0.8708659430162032
Top 17 -> Document ID: 9pb2eqoa ; Score: 0.8697463077769139
Top 18 -> Document ID: d2knbzhl ; Score: 0.8696440813974569
Top 19 -> Document ID: sonxopa0 ; Score: 0.8673385200500764
Top 20 -> Document ID: wk4zxmz9 ; Score: 0.8607630801135313
Top 21 -> Document ID: wzmfmcpt ; Score: 0.8553165281425352
Top 22 -> Document ID: mqeg0oub ; Score: 0.8550391003200356
Top 23 -> Document ID: 20xpa8ai ; Score: 0.838932081763653
Top 24 -> Document ID: xehv2atz ; Score: 0.8386879644052382
Top 25 -> Document ID: jlvcebhn ; Score: 0.8386158736107514
Top 26 -> Document ID: 38rgcc5h ; Score: 0.8313915735345145
Top 27 -> Document ID: y43prnko ; Score: 0.8299925832777664
Top 28 -> Document ID: qpaig5tm ; Score: 0.8260284911070069
Top 29 -> Document ID: btj4ckkz ; Score: 0.824685819708009
Top 30 -> Document ID: lwpzlhw2 ; Score: 0.8217620184951698
Top 31 -> Document ID: u3cz9pv9 ; Score: 0.8183514103159789
Top 32 -> Document ID: ioemd0ij ; Score: 0.8173098909805072
Top 33 -> Document ID: x6bryq9d ; Score: 0.8171277439013376
Top 34 -> Document ID: 2g8rfzf4 ; Score: 0.8168649521773043
Top 35 -> Document ID: zz4cczuj ; Score: 0.8158139145605228
Top 36 -> Document ID: olyzmson ; Score: 0.81413597702515
Top 37 -> Document ID: aeogp8c7 ; Score: 0.8118564510622603
Top 38 -> Document ID: bim76jna ; Score: 0.8084711449277722
Top 39 -> Document ID: v08cs51n ; Score: 0.8083564102213733
Top 40 -> Document ID: 2jma4aqu ; Score: 0.8041511506849014
Top 41 -> Document ID: 602a2xdn ; Score: 0.8037187350783532
Top 42 -> Document ID: 0y8lfjkx ; Score: 0.801336083134977
Top 43 -> Document ID: knv0zd26 ; Score: 0.8011821129817958
Top 44 -> Document ID: gnxbfcod ; Score: 0.8005619668237867
Top 45 -> Document ID: l2x9keaz ; Score: 0.7964742974202403
Top 46 -> Document ID: e0b8gnh8 ; Score: 0.7938796831348729
Top 47 -> Document ID: ne5r4d4b ; Score: 0.7935417769168293
Top 48 -> Document ID: r0sk55fj ; Score: 0.7913564602190329
Top 49 -> Document ID: 5g2hnk1x ; Score: 0.7873670535161108
Top 50 -> Document ID: awp1nck0 ; Score: 0.785061510262548
Query ID: 45 ; Query: coronavirus mental health impact
Top 1 -> Document ID: ff42gdzz ; Score: 1.4920764005824085
Top 2 -> Document ID: sozs02x0 ; Score: 1.4580924582819623
Top 3 -> Document ID: 616sbeao ; Score: 1.412087203615096
Top 4 -> Document ID: fc9yc35c ; Score: 1.39701996712129
Top 5 -> Document ID: luxgc7st ; Score: 1.35706420620938
Top 6 -> Document ID: 54t8xg3a ; Score: 1.3265542203343776
Top 7 -> Document ID: 2a7h23if ; Score: 1.2748781040434394
Top 8 -> Document ID: axvq02ly ; Score: 1.2269461805301352
Top 9 -> Document ID: v0dkbn5l ; Score: 1.221044214234288
Top 10 -> Document ID: d3owtd98 ; Score: 1.2076374298667525
Top 11 -> Document ID: 58cu2ban ; Score: 1.1728396737343891
Top 12 -> Document ID: 4uiyj6lg ; Score: 1.1552161958028555
Top 13 -> Document ID: 2m6ks6nd ; Score: 1.144011302960691
Top 14 -> Document ID: kwrbk9gx ; Score: 1.1398927429509529
Top 15 -> Document ID: xfbxpuse ; Score: 1.1282666959746122
Top 16 -> Document ID: elay5gi1 ; Score: 1.1232958554125045
Top 17 -> Document ID: q41o6nxs ; Score: 1.1213099221824812
Top 18 -> Document ID: ywwasie5 ; Score: 1.1133421678363467
Top 19 -> Document ID: 124czudi ; Score: 1.1106778783282443
Top 20 -> Document ID: r2h6r1q5 ; Score: 1.100043021852694
Top 21 -> Document ID: pvr6b4zn ; Score: 1.096466719278995
Top 22 -> Document ID: zl5lgcog ; Score: 1.0798364416251165
Top 23 -> Document ID: f4x85a3g ; Score: 1.0735511120203292
Top 24 -> Document ID: h4yivj9l ; Score: 1.0670632330082295
Top 25 -> Document ID: 40ciukd7 ; Score: 1.065874423125166
Top 26 -> Document ID: b49zj5cm ; Score: 1.0619300217021825
Top 27 -> Document ID: 3psb1e75 ; Score: 1.0325076639801327
Top 28 -> Document ID: hlsvu1cg ; Score: 1.0156822701659172
Top 29 -> Document ID: gnf9ofih ; Score: 1.0125557176734614
Top 30 -> Document ID: lktfk3g3 ; Score: 1.0072446972220321
Top 31 -> Document ID: y5kptngx ; Score: 1.0031095145272784
Top 32 -> Document ID: ylm0utrd ; Score: 0.9961188599566765
Top 33 -> Document ID: leey02pl ; Score: 0.9931717436373461
Top 34 -> Document ID: 9j87cns1 ; Score: 0.9899998817788898
Top 35 -> Document ID: kwq2y3il ; Score: 0.9860812225725908
Top 36 -> Document ID: jxwpagrb ; Score: 0.9797792167534854
Top 37 -> Document ID: 4wybyyxr ; Score: 0.9727445394900048
Top 38 -> Document ID: 27mqgts7 ; Score: 0.9718494995631021
Top 39 -> Document ID: 8ldkbl2g ; Score: 0.9714779849723338
Top 40 -> Document ID: aeogp8c7 ; Score: 0.9647657404782217
Top 41 -> Document ID: ffpzdw7b ; Score: 0.9526914364866069
Top 42 -> Document ID: wfnxfrjp ; Score: 0.9442529229910992
Top 43 -> Document ID: t93xjcvm ; Score: 0.9434921847458261
Top 44 -> Document ID: sphe2ely ; Score: 0.9422217686036588
Top 45 -> Document ID: smt0gi7a ; Score: 0.9411714613057734
Top 46 -> Document ID: 6dycncdw ; Score: 0.9371086153437449
Top 47 -> Document ID: xttzg46i ; Score: 0.9364955398589896
Top 48 -> Document ID: 7dqsfj8k ; Score: 0.9347568023172667
Top 49 -> Document ID: ub5p6ltm ; Score: 0.9287980141934521
Top 50 -> Document ID: us29j281 ; Score: 0.9275482808339133
Query ID: 46 ; Query: dexamethasone coronavirus
Top 1 -> Document ID: 5tb29n9s ; Score: 1.042295698827025
Top 2 -> Document ID: lwpzlhw2 ; Score: 1.023978155099217
Top 3 -> Document ID: x6bryq9d ; Score: 1.018203495475126
Top 4 -> Document ID: aeogp8c7 ; Score: 1.011635062528772
Top 5 -> Document ID: 602a2xdn ; Score: 1.0014948477069896
Top 6 -> Document ID: d2knbzhl ; Score: 1.0012025421490633
Top 7 -> Document ID: 81knkem4 ; Score: 0.9931206098131643
Top 8 -> Document ID: 5g2hnk1x ; Score: 0.9811194052528147
Top 9 -> Document ID: gnxbfcod ; Score: 0.9400919812450185
Top 10 -> Document ID: ssa59gng ; Score: 0.9260550985871995
Top 11 -> Document ID: sprvon1t ; Score: 0.925867847164422
Top 12 -> Document ID: knv0zd26 ; Score: 0.9223837491686718
Top 13 -> Document ID: hrb0shhg ; Score: 0.9198521236961301
Top 14 -> Document ID: 08ds967z ; Score: 0.9183685905575522
Top 15 -> Document ID: 9ai2bmqp ; Score: 0.9165446807376619
Top 16 -> Document ID: m7eonmga ; Score: 0.9159141342013856
Top 17 -> Document ID: kwq2y3il ; Score: 0.9156661816854
Top 18 -> Document ID: jp8y1owf ; Score: 0.9134174032481517
Top 19 -> Document ID: v08cs51n ; Score: 0.9111869786631626
Top 20 -> Document ID: yo5ojr0s ; Score: 0.9087658518134735
Top 21 -> Document ID: 0y8lfjkx ; Score: 0.9032735996805813
Top 22 -> Document ID: 57zdu3o2 ; Score: 0.897776769000056
Top 23 -> Document ID: xdg5mkum ; Score: 0.8977587109021784
Top 24 -> Document ID: y4n1gqeb ; Score: 0.8971150579296479
Top 25 -> Document ID: a2x1hvkk ; Score: 0.8961623660330452
Top 26 -> Document ID: iusv19qd ; Score: 0.8947804538549902
Top 27 -> Document ID: 0dac26xk ; Score: 0.894655834289581
Top 28 -> Document ID: t1iuhx3a ; Score: 0.8875670712470277
Top 29 -> Document ID: ne5r4d4b ; Score: 0.8866463896987117
Top 30 -> Document ID: qp13h0un ; Score: 0.881802113509831
Top 31 -> Document ID: i6um5iu2 ; Score: 0.8814485454146608
Top 32 -> Document ID: t1qbg7bj ; Score: 0.878069460280644
Top 33 -> Document ID: 7ve9gs2a ; Score: 0.8778560506351762
Top 34 -> Document ID: 79v0hdi9 ; Score: 0.8755871223248113
Top 35 -> Document ID: stnjl8f8 ; Score: 0.871979225842733
Top 36 -> Document ID: gbyyehbu ; Score: 0.8677083627864913
Top 37 -> Document ID: paikguqy ; Score: 0.8636927636476691
Top 38 -> Document ID: fjsrg656 ; Score: 0.860250256087064
Top 39 -> Document ID: dopa8hxy ; Score: 0.8601478938956332
Top 40 -> Document ID: gl65i3s0 ; Score: 0.8599628386438262
Top 41 -> Document ID: klesewbt ; Score: 0.8586295900195944
Top 42 -> Document ID: utn21ce1 ; Score: 0.8577501187658068
Top 43 -> Document ID: ipoj13va ; Score: 0.8498782462243258
Top 44 -> Document ID: a3groawt ; Score: 0.8473878845418849
Top 45 -> Document ID: 944w4qgq ; Score: 0.8471199638299779
Top 46 -> Document ID: nc05llre ; Score: 0.8451954454573712
Top 47 -> Document ID: ubg3mj4u ; Score: 0.8450976357579949
Top 48 -> Document ID: i98p6e8q ; Score: 0.8435000598247006
Top 49 -> Document ID: 80dfqjql ; Score: 0.8409642904697943
Top 50 -> Document ID: v5sya5to ; Score: 0.8405203238694315
Query ID: 47 ; Query: COVID-19 outcomes in children
Top 1 -> Document ID: ufcvecwo ; Score: 0.8848410550653962
Top 2 -> Document ID: ce8hrh5e ; Score: 0.8506479820531491
Top 3 -> Document ID: 6fbnyntq ; Score: 0.7318560101254544
Top 4 -> Document ID: 0g0datwo ; Score: 0.7066129963539762
Top 5 -> Document ID: oe7rxaa9 ; Score: 0.6851257204541364
Top 6 -> Document ID: y353snxw ; Score: 0.6703987240218762
Top 7 -> Document ID: 0l2oth75 ; Score: 0.6374066340764107
Top 8 -> Document ID: hhsfq8bz ; Score: 0.6142899860691673
Top 9 -> Document ID: qcnp6hky ; Score: 0.5946262844381291
Top 10 -> Document ID: 1hwcp09t ; Score: 0.594375159195401
Top 11 -> Document ID: 1esupl4q ; Score: 0.5932824688806816
Top 12 -> Document ID: wjcpvg0o ; Score: 0.5854410285017324
Top 13 -> Document ID: r5jz7966 ; Score: 0.5827621371517626
Top 14 -> Document ID: uj7lyawj ; Score: 0.5638206825067397
Top 15 -> Document ID: i6bfuvq1 ; Score: 0.5584563357457255
Top 16 -> Document ID: awitk3se ; Score: 0.555752263177973
Top 17 -> Document ID: qf8bgrvb ; Score: 0.5448277754059452
Top 18 -> Document ID: 9cqimw3k ; Score: 0.5414824311445666
Top 19 -> Document ID: j58f1lwa ; Score: 0.5411923970859098
Top 20 -> Document ID: 5c91xnhz ; Score: 0.5411198544629222
Top 21 -> Document ID: txyf05n4 ; Score: 0.5394590826319166
Top 22 -> Document ID: nxfr24sp ; Score: 0.5388915881352087
Top 23 -> Document ID: 98t5c6v1 ; Score: 0.5371004697101935
Top 24 -> Document ID: f3indt3b ; Score: 0.5364256279939156
Top 25 -> Document ID: 3aozpdr3 ; Score: 0.5240387946821066
Top 26 -> Document ID: gbwsplgq ; Score: 0.5214230041762955
Top 27 -> Document ID: hvoohrjf ; Score: 0.520846613579719
Top 28 -> Document ID: pm6ta0qy ; Score: 0.5194378483650884
Top 29 -> Document ID: cgcb3qsp ; Score: 0.5155089917067112
Top 30 -> Document ID: 1s0exznp ; Score: 0.514401959871207
Top 31 -> Document ID: 7ambsarg ; Score: 0.5127904976967153
Top 32 -> Document ID: qqebad87 ; Score: 0.5086254405188617
Top 33 -> Document ID: 14he8n3u ; Score: 0.5079782641695977
Top 34 -> Document ID: zq9o66i4 ; Score: 0.5056334051858766
Top 35 -> Document ID: j9v64q53 ; Score: 0.5053442562705348
Top 36 -> Document ID: wztm0rbx ; Score: 0.50383191389131
Top 37 -> Document ID: 8onalzk8 ; Score: 0.502441563718339
Top 38 -> Document ID: m76ic66s ; Score: 0.5000196787935287
Top 39 -> Document ID: 4vza066t ; Score: 0.4958867820845262
Top 40 -> Document ID: 8g70j0qw ; Score: 0.49169527363811266
Top 41 -> Document ID: ua90xoak ; Score: 0.4895845119050567
Top 42 -> Document ID: 6rs86u5v ; Score: 0.4894936429879709
Top 43 -> Document ID: 5e68dk8v ; Score: 0.48787873476764587
Top 44 -> Document ID: s1gdbsfx ; Score: 0.4854911691455481
Top 45 -> Document ID: rmia5w3x ; Score: 0.482387273595908
Top 46 -> Document ID: 5l7lgnfm ; Score: 0.48166806204780893
Top 47 -> Document ID: d5aja7ab ; Score: 0.47967503223853725
Top 48 -> Document ID: xsgxd5sy ; Score: 0.47862394034095335
Top 49 -> Document ID: 91ap7fr7 ; Score: 0.4776514766168256
Top 50 -> Document ID: eqmlblfx ; Score: 0.4763147445550523
Query ID: 48 ; Query: school reopening coronavirus
Top 1 -> Document ID: 5tb29n9s ; Score: 0.15362601274727042
Top 2 -> Document ID: lwpzlhw2 ; Score: 0.15092615395538075
Top 3 -> Document ID: x6bryq9d ; Score: 0.15007501551739227
Top 4 -> Document ID: aeogp8c7 ; Score: 0.14910688126846294
Top 5 -> Document ID: xx785tpq ; Score: 0.14870797335262204
Top 6 -> Document ID: 602a2xdn ; Score: 0.14761229506492748
Top 7 -> Document ID: d2knbzhl ; Score: 0.1475692115739195
Top 8 -> Document ID: 81knkem4 ; Score: 0.14637799967363568
Top 9 -> Document ID: 5g2hnk1x ; Score: 0.14460911853285605
Top 10 -> Document ID: gnxbfcod ; Score: 0.13856200582702555
Top 11 -> Document ID: 3smc4ye3 ; Score: 0.1385539679393193
Top 12 -> Document ID: 5j00nd0z ; Score: 0.13731163836763152
Top 13 -> Document ID: ssa59gng ; Score: 0.13649308208825464
Top 14 -> Document ID: sprvon1t ; Score: 0.1364654827328175
Top 15 -> Document ID: knv0zd26 ; Score: 0.1359519546776694
Top 16 -> Document ID: hrb0shhg ; Score: 0.13557881342077494
Top 17 -> Document ID: 08ds967z ; Score: 0.13536015255407974
Top 18 -> Document ID: 9ai2bmqp ; Score: 0.13509132289896783
Top 19 -> Document ID: m7eonmga ; Score: 0.13499838540500256
Top 20 -> Document ID: kwq2y3il ; Score: 0.13496183919606744
Top 21 -> Document ID: jp8y1owf ; Score: 0.1346303873199297
Top 22 -> Document ID: v08cs51n ; Score: 0.13430164065416972
Top 23 -> Document ID: yo5ojr0s ; Score: 0.13394478600659546
Top 24 -> Document ID: 0y8lfjkx ; Score: 0.13313527216409524
Top 25 -> Document ID: 57zdu3o2 ; Score: 0.13232508348045555
Top 26 -> Document ID: xdg5mkum ; Score: 0.13232242186189774
Top 27 -> Document ID: y4n1gqeb ; Score: 0.1322275525845189
Top 28 -> Document ID: a2x1hvkk ; Score: 0.13208713345238932
Top 29 -> Document ID: iusv19qd ; Score: 0.13188345069890542
Top 30 -> Document ID: 0dac26xk ; Score: 0.13186508277609268
Top 31 -> Document ID: t1iuhx3a ; Score: 0.13082025605104408
Top 32 -> Document ID: ne5r4d4b ; Score: 0.1306845549870975
Top 33 -> Document ID: qp13h0un ; Score: 0.12997054759324392
Top 34 -> Document ID: i6um5iu2 ; Score: 0.12991843449639745
Top 35 -> Document ID: t1qbg7bj ; Score: 0.1294203844934503
Top 36 -> Document ID: 7ve9gs2a ; Score: 0.12938892962613013
Top 37 -> Document ID: 79v0hdi9 ; Score: 0.12905450782056857
Top 38 -> Document ID: stnjl8f8 ; Score: 0.12852273286306817
Top 39 -> Document ID: gbyyehbu ; Score: 0.12789324195846363
Top 40 -> Document ID: 9trzqzep ; Score: 0.1274609596198393
Top 41 -> Document ID: paikguqy ; Score: 0.12730137490462962
Top 42 -> Document ID: fjsrg656 ; Score: 0.12679397694550604
Top 43 -> Document ID: dopa8hxy ; Score: 0.1267788895808136
Top 44 -> Document ID: gl65i3s0 ; Score: 0.1267516139233346
Top 45 -> Document ID: klesewbt ; Score: 0.12655510378674664
Top 46 -> Document ID: utn21ce1 ; Score: 0.12642547678915156
Top 47 -> Document ID: ipoj13va ; Score: 0.12526522601505416
Top 48 -> Document ID: a3groawt ; Score: 0.12489816670932878
Top 49 -> Document ID: 944w4qgq ; Score: 0.12485867734872891
Top 50 -> Document ID: nc05llre ; Score: 0.1245750188011832
Query ID: 49 ; Query: post-infection COVID-19 immunity
Top 1 -> Document ID: qs90rv05 ; Score: 0.29401058894984583
Top 2 -> Document ID: cgcb3qsp ; Score: 0.2509356384594891
Top 3 -> Document ID: pq2a9u3w ; Score: 0.22710199960423194
Top 4 -> Document ID: ybexwlg3 ; Score: 0.22372809864101445
Top 5 -> Document ID: l5oaxugi ; Score: 0.2177186574228291
Top 6 -> Document ID: 3lunx9tt ; Score: 0.21606002472451463
Top 7 -> Document ID: uijc6qdo ; Score: 0.21431542403549397
Top 8 -> Document ID: 757iw9k0 ; Score: 0.21298606052773894
Top 9 -> Document ID: 2b4hrqxh ; Score: 0.21099635656308863
Top 10 -> Document ID: r72gsp8r ; Score: 0.20890991275024723
Top 11 -> Document ID: 9yrvjlpx ; Score: 0.20824875864189107
Top 12 -> Document ID: cqaado3u ; Score: 0.20706504765136435
Top 13 -> Document ID: dptgg05n ; Score: 0.20628873330209646
Top 14 -> Document ID: tkqxb1ql ; Score: 0.20582864069991516
